"x"	"y"	"z"	"id"	"BHD"	"h"	"crownLength"	"crownArea"	"crownVolume"	"crownDiameter"
-43,13583476	136,0357043	-88,77	334	5,064285714	6,94	0	0	0	0
-43,45710629	135,9078147	-88,783	335	5,624952381	5,55	0	0	0	0
-17,46835571	153,7533924	-94,113	336	6,657142857	8,49	6,59	6,4	11,5	3,6
-28,66212267	145,4021884	-90,863	337	19,92109333	15,93	0	0	0	0
-26,34495444	143,7813359	-89,632	338	5,554925659	5,18	0	0	0	0
-28,271429	147,1316737	-91,467	339	4,9938	3,41	2,36	2,2	1,7	1,9
-5,861568757	-22,44960426	12,804	340	34,21001404	31,14	0	0	0	0
-26,86485143	145,8027457	-90,705	341	9,792228571	7,4	4,8	4,9	9,4	2,6
-28,02366579	153,0952278	-94,156	342	14,42626414	15,57	0	0	0	0
-22,25938746	150,7908792	-92,673	343	9,880197183	10,68	8,83	5	11,4	2,6
-23,30889411	145,2685239	-89,747	344	11,61673684	8,8	0	0	0	0
-22,14285214	148,0454856	-91,066	345	50,15427755	30,48	15,58	68,9	131,8	9,8
-19,53772261	149,7903661	-91,566	346	5,440347826	7,4	0	0	0	0
-28,05956057	142,6129877	-89,588	347	5,462628571	18,82	14,37	120,6	315,4	13,4
-21,99539808	146,2552103	-90,229	348	6,782123288	5,1	0	0	0	0
-18,51068583	155,5919847	-94,988	349	9,373134452	15,22	0	0	0	0
-21,1580461	145,62263	-89,927	350	5,208542373	7,04	6,09	9,4	17,4	4,2
-22,93293569	156,6022742	-95,817	351	12,61447505	13,71	0	0	0	0
-23,63868957	144,1373566	-89,564	352	10,31576092	6,92	0	0	0	0
-21,46493537	145,0063692	-89,763	353	5,450463158	8,38	7,43	5,9	14,9	3
-24,29473288	143,8484455	-89,421	354	9,34885	11,97	0	0	0	0
-22,44136039	147,3931012	-90,847	355	11,1067013	3,77	0	0	0	0
-20,74738784	145,8831472	-90,071	356	5,357933131	5,83	0	0	0	0
-21,35527254	145,93957	-89,859	357	6,817016949	4,04	0	0	0	0
-14,66676903	152,8066188	-93,668	358	9,170811009	11,17	0	0	0	0
-16,46067657	151,5756583	-92,649	359	7,275314286	13,63	7,38	21	32,5	5,6
-17,93511505	-26,03976419	14,32	360	31,78838095	27,83	15,43	14,8	23,9	4,8
-15,30594476	-31,32785638	16,098	361	50,56982857	28,98	25,88	33	56,7	7
-16,54088197	-25,16970915	14,247	362	7,512028169	1,12	0	0	0	0
-22,92090482	-30,73934474	14,801	363	35,64556204	23,65	15,2	13,9	24,8	4,5
-23,72151289	-29,27645096	15,065	364	44,71099294	27,73	24,43	27,6	55,5	6,3
-23,56084486	-30,69002914	15,031	365	14,36114286	7,43	3,03	2,4	1,4	2,1
-20,91541502	-26,41954442	13,806	366	29,40600803	21,95	0	0	0	0
-25,79253607	-28,13723948	13,42	367	11,90073443	11,38	0	0	0	0
-32,07481086	-30,17481	13,191	368	30,22062857	22,88	16,13	11,7	30,7	4
-36,027636	-35,55909467	14,906	369	31,06426667	27,23	15,33	9,5	15,9	3,6
-35,79748429	-31,91503457	13,229	370	39,11365714	30,17	13,12	38,4	46,2	7,5
-48,33067687	-30,74972242	9,463	371	15,870121	2,16	0	0	0	0
-48,6087	-31,02271067	10,021	372	46,77893333	27,28	23,98	29,7	66,3	7
-40,86058514	-33,46768	13,164	373	44,06167619	27,34	0	0	0	0
-43,35962419	-29,55783581	11,669	374	51,63398095	27,02	19,82	54,4	88,5	9,1
-54,21039381	-30,12268905	8,583	375	7,820761905	5,37	0	0	0	0
-51,90551585	-26,72602492	6,533	376	9,7088	3,78	0	0	0	0
-1,646586857	17,47972819	-4,047	377	39,32994286	31,33	21,23	41,1	53,7	8
-53,50582505	-23,0048558	3,189	378	16,8474955	8,11	0	0	0	0
11,82738505	-11,40492925	1,822	379	7,744459016	21,76	18,16	102,1	311,7	12,1
-18,9630296	42,3682832	-27,57	380	41,54904	30	16,75	21,6	50,1	5,5
-18,65162734	42,51463825	-27,258	381	15,91654114	18,21	0	0	0	0
-28,2617947	15,70429784	-15,998	382	50,30607568	33,77	26,92	43,2	84,3	7,8
-15,47295086	42,88988038	-25,374	383	60,26899048	28,79	0	0	0	0
-30,87206137	8,485619598	-11,38	384	43,19190361	27,16	20,21	22,6	65,3	5,8
-25,73708667	10,44674038	-10,315	385	30,1096381	28,04	0	0	0	0
-17,78911115	24,66935949	-13,393	386	36,04464877	27,09	0	0	0	0
-25,69500145	16,54076148	-14,633	387	54,44115834	35,28	22,93	58,1	88,5	9
-6,690598095	49,72451276	-24,264	388	62,80339048	32,95	27,1	46	128,9	7,9
-19,67749185	36,45218043	-25,069	389	63,86170042	35,28	17,23	34,7	57,8	7,2
-25,02978597	26,59853797	-22,192	390	50,87641645	38,85	29,5	52,5	136,8	8,5
-23,84008161	35,58692832	-27,348	391	35,10526708	28,82	17,62	34	77	7,1
-22,30652	12,12235333	-9,369	392	40,95733333	28,45	21	26,5	70,5	6
-31,39633886	5,626359429	-10,202	393	45,01011429	30,7	0	0	0	0
-30,33386573	2,907323459	-7,403	394	47,21621622	29,67	24,22	19,6	69,4	5,1
-28,67903971	3,598538571	-7,258	395	36,65788571	30,64	26,24	22,3	70,3	5,8
-35,14537733	12,83804781	-16,902	396	45,77493333	29,97	0	0	0	0
-11,059135	21,8502846	-6,594	397	28,18168	23,07	21,32	26,8	63	8,5
-15,14474109	18,82510326	-7,079	398	5,969391304	5,72	0	0	0	0
-4,101818305	28,81178949	-9,05	399	59,64098305	34,2	14	48,8	54,9	8,4
-9,93666867	42,1022018	-18,904	400	42,7119485	31,28	24,23	42,8	117,4	8
-13,69800957	17,48616727	-5,676	401	30,09758852	27,84	18,59	18,1	33,3	5,2
-18,06885752	20,80237814	-11,299	402	26,74054658	31,18	14,83	23,3	39,3	6,1
-9,295090672	58,89740588	-28,751	403	36,96490756	29,7	20,15	32,5	54,6	7
17,20493067	-18,540028	4,645	404	5,669333333	4,17	0	0	0	0
15,25291867	-13,71832533	2,504	405	7,7368	4,65	0	0	0	0
-14,65210971	14,20317371	-5,925	406	33,73017143	21,65	15,4	35,9	95,3	7,2
-8,603829565	22,22068	-6,274	407	36,55130435	30,06	28,46	20,3	51,7	5,5
-12,23518208	25,53155401	-10	408	27,19459613	27,72	8,02	12,9	21,1	4,3
-2,883395794	24,44928234	-6,876	409	52,96297196	31,2	25,8	34,1	70,1	7,2
3,084357143	12,85137943	-1,46	410	42,34910476	26,35	20,4	31,8	59,2	6,6
-13,38512882	23,16962608	-8,715	411	34,50896438	29,95	16,65	21	35	5,5
23,87207156	-24,70683813	6,062	412	41,64383106	22,19	0	0	0	0
-5,484164	22,97693067	-6,294	413	32,78	29,72	27,32	33,6	62,2	7,4
0,321903298	25,36297713	-7,199	414	32,85899268	26,29	15,69	20,7	32,9	5,5
17,44136522	-17,16468957	3,63	415	6,926086957	4,83	3,38	3,4	4,4	2,3
-4,673825497	29,02559614	-8,969	416	13,54884211	22,55	10,09	27,6	35,8	6,5
-15,91308293	19,1406085	-7,288	417	25,09924286	27,75	15,25	19,5	28,3	5,4
14,92993602	-15,3747466	3,139	418	9,420595573	10,9	8,85	10	22,5	3,9
-7,36146924	61,68461228	-28,676	419	18,22318541	28,23	21,58	6,9	4,4	3,3
-11,601952	11,650616	-2,919	420	52,6968	28,96	14,61	57,3	95,7	9,3
12,90972678	-11,91687849	1,705	421	12,20771233	1,86	0	0	0	0
-8,913310306	13,90776621	-2,72	422	31,61081412	27,79	11,34	45,1	65,6	8,3
-42,05272394	-0,318944394	-9,393	423	46,53881922	30,84	24,74	35	105,3	7,1
-58,95692088	4,96812146	-17,22	424	4,571328467	3,85	0	0	0	0
-2,147337167	8,8733685	-0,341	425	44,5074	28,6	19,7	49,9	112,6	8,7
-61,24894305	7,909944762	-19,23	426	42,67287619	33,23	24,53	32,2	63,9	6,7
-66,530239	7,427147	-19,098	427	43,32506667	30,48	0	0	0	0
-69,40538898	10,34906898	-20,951	428	5,099108197	2,95	0	0	0	0
-16,94963143	71,74829257	-40,927	429	57,86388571	36,26	29,31	48,2	104,1	8,5
14,68385341	-20,25397178	5,707	430	6,989967568	4,61	0	0	0	0
-20,20948667	55,70627325	-34,044	431	19,67990244	32,14	25,14	23,4	43,6	5,9
-20,23025629	56,03150514	-34,462	432	40,40714286	26,48	18,23	24,3	48,6	5,8
-27,78574676	48,56813041	-35,255	433	26,93594595	35,79	25,39	27,3	52	6,2
-24,44786368	61,57301977	-39,591	434	28,36567816	30,96	28,66	43,8	47,5	9,6
-28,94543143	57,84716161	-39,983	435	50	33,87	20,52	34,9	81,3	7,2
-33,67924298	67,80925329	-46,756	436	51,4515528	39,31	14,61	42,2	50,3	7,7
17,34347914	-19,01833371	4,481	437	14,01828571	8,89	0	0	0	0
-38,86416389	62,46519968	-45,5	438	60,62246486	33,11	24,61	40,3	55,1	7,4
-39,8912642	55,19798306	-42,859	439	39,49161566	34,56	19,41	26,1	49	6
-42,67860149	59,14324874	-45,328	440	41,70351724	39,12	29,57	33,5	82,5	7,3
-38,89644161	37,17328227	-34,702	441	36,63810062	35,79	24,29	30	66,9	6,3
-41,55115797	38,8420729	-36,821	442	40,11142029	32,97	18,97	22,6	57,1	5,7
-31,56738227	17,63833001	-19,217	443	21,17928801	20,99	9,79	15,7	31,6	4,8
-41,41965835	28,17128838	-30,349	444	23,36546633	25,26	13,36	20,1	42,3	5,2
-30,05668667	65,25714533	-44,384	445	60,90453333	36,41	29,46	46,4	102,5	8,4
-25,99110432	41,22527541	-31,637	446	28,76091892	26,07	10,57	13,7	29,9	4,5
-38,77894034	66,29875835	-46,99	447	43,92547215	33,55	25,04	26,9	62,3	6,1
-45,08971777	30,01578138	-32,32	448	53,81485902	34,62	0	0	0	0
-62,3774501	47,315436	-45,331	449	49,30940952	39,21	12,16	43,9	62	8
-69,61408133	48,07348533	-46,136	450	34,904	28,97	0	0	0	0
-37,35254208	30,81641938	-30,499	451	35,56008333	27,44	12,99	23,2	47,1	5,9
-65,64535138	21,16043231	-27,224	452	46,48175385	34,98	21,33	33,3	77,6	7
-47,08279067	22,12641333	-27,891	453	65,756	39,6	0	0	0	0
-47,94450819	25,21787333	-30,116	454	49,06380952	35,65	24,1	33,1	76,8	6,7
-66,57174552	47,204756	-45,356	455	44,01695238	34,39	0	0	0	0
-57,6806725	57,81795917	-49,645	456	37,0435	32,34	20,09	32,9	56,2	7,1
-56,70006471	39,27407121	-39,454	457	20,50551429	20,28	0	0	0	0
-57,59924854	22,61315719	-28,485	458	45,10127568	27,62	19,07	30,8	73	6,5
2,141117714	64,40213029	-26,763	459	40,01742857	28,5	20,95	35,6	87,3	7
0,553883429	60,16771829	-25,365	460	50,95782857	32,74	24,44	32,5	47,7	6,8
1,217273145	66,92785654	-28,646	461	33,48695573	33,47	22,17	18,6	40,1	5,1
9,156768	57,54668876	-25,847	462	40,28019048	31,41	21,51	25,4	45,6	5,9
3,921010667	71,44016667	-30,786	463	38,09066667	30,2	23,15	26,3	52,3	6
7,098754534	62,58893516	-26,208	464	50,64111801	30,76	16,86	25,3	48,5	5,8
7,479731412	68,59563745	-29,468	465	48,68257228	29,64	15,79	29,3	67,1	6,4
6,139525143	58,323828	-25,831	466	33,78769524	33,07	14,07	16	23,7	5,1
-1,028744857	68,91248914	-30,622	467	43,3768	25,84	0	0	0	0
1,129600536	71,11121482	-30,992	468	17,61489286	15,39	0	0	0	0
-4,479498667	66,127156	-30,047	469	36,33066667	32,24	10,29	25,9	51,7	6
11,01780383	52,36532967	-25,965	470	73,76866667	31,78	29,48	38	78,2	8
-4,786697799	73,77888096	-35,173	471	37,96555024	27,46	23,61	32	84,9	7,9
-7,099081333	59,32604853	-27,771	472	28,86949333	24,62	17,57	21,3	44,1	5,7
-2,900987238	55,29820971	-25,782	473	38,7871619	27,59	18,69	20,2	36,5	5,3
5,259022129	82,34198555	-38,598	474	37,01779272	31,75	22,85	24,8	68	6
-8,28776323	55,6569646	-26,997	475	37,10409938	28,04	19,84	37	78,9	7,4
-15,16253286	74,59968095	-41,753	476	25,20580952	26,6	0	0	0	0
-50,10485046	1,511377768	-13,319	477	6,315876652	4,76	0	0	0	0
-73,23683	8,14396	-19,635	478	2,636	2,12	0	0	0	0
-43,84057345	3,091691893	-12,747	479	49,50985301	34,05	23,7	21,2	62,9	5,5
-20,38245718	65,47596052	-39,703	480	61,92830164	34,96	23,66	47,1	121,5	8
-28,993184	69,250824	-46,155	481	49,2304	36,81	21,31	38,6	60	7,5
-74,27956334	41,73161398	-41,889	482	37,50479875	29,65	23,7	31,2	63,2	6,7
-57,05613672	32,56169672	-35,402	483	44,92106215	35,92	27,47	24	61,4	5,9
-58,99463714	52,14452743	-47,152	484	48,62554286	35,47	33,92	68,5	117	10,6
-73,64038121	33,91353359	-36,168	485	40	31,96	25,31	38,2	93	7,6
-52,66540533	8,185796	-18,475	486	47,87786667	30,82	25,42	22,8	72,4	5,6
-46,96401457	6,821372	-16,445	487	43,5944	30,21	0	0	0	0
-52,17798164	4,378941281	-16,441	488	5,213067616	1,29	0	0	0	0
-42,38344933	56,49411867	-44,236	489	30,2488	27,26	8,91	6,3	4,6	3,2
-44,55701509	68,98637917	-50,003	490	35,40592492	32,81	15,51	24,3	43,2	5,8
-35,61926952	56,00777619	-42,536	491	33,5656381	29,49	12,09	19	37,6	5,3
-59,8437761	65,59072248	-53,196	492	35,74335238	32,05	20,3	24,4	49,7	5,9
-66,00952476	23,30821952	-28,453	493	44,40866667	32,82	26,32	21,8	49,8	5,6
-45,20257457	9,288627714	-17,814	494	47,19937143	32,64	27,39	26,9	82,1	6,1
2,272871159	49,02283551	-22,678	495	39,65947826	30,82	18,47	32,9	59,1	6,8
-24,92097067	69,08989467	-44,138	496	20,8424	20,01	13,66	20,6	50,6	5,5
-60,93192832	79,11159821	-58,733	497	48	31,98	14,53	35,9	70,7	7,3
-61,66114429	78,64611429	-58,592	498	4,795714286	2,68	0	0	0	0
-52,02315851	34,43051143	-37,118	499	31,88519255	31,37	14,92	16,4	33,7	5,4
-45,41482262	13,76034762	-20,629	500	34,31761905	28,72	22,87	30,6	88,2	6,5
-65,8870821	16,91638248	-25,367	501	48,82350476	34,29	23,94	37,1	82,7	7,1
-59,03737455	23,515587	-28,694	502	43,40516732	37,67	27,02	22,1	54,5	5,5
-49,13330237	38,52826698	-38,459	503	33,43517757	31,28	0	0	0	0
-29,944999	74,69281	-50,075	504	58,15536667	39,16	31,26	38,9	108,8	7,3
-39,03887005	3,565993622	-12,071	505	8,856562162	9,62	7,57	34,9	16,7	7
-59,16029652	31,27495377	-34,473	506	43,26913043	34,64	19,94	19,6	45,2	5,2
-44,91329837	-0,132877354	-10,342	507	7,526459144	4,21	0	0	0	0
-52,04638421	85,52256734	-60,298	508	48,51859794	37,91	32,16	27	69,8	6,2
-52,68046227	84,56854314	-59,532	509	48,28577297	29,36	0	0	0	0
-34,06315703	42,74553598	-35,442	510	45,44186345	35,51	23,16	31,9	56,7	6,6
-51,23299876	57,79036526	-47,448	511	35,20673684	28,1	16,05	33,8	37,2	7,4
-81,48674652	49,11636996	-46,102	512	49,80322747	36,92	34,17	52,9	85,1	9,2
-60,82878325	38,27663021	-39,251	513	46,59188508	35,19	20,34	23,9	43,5	5,9
-27,75257914	48,92443522	-36,087	514	18,11356938	15,83	0	0	0	0
-40,615716	49,63081867	-41,117	515	49,36933333	36,51	20,61	30,3	58,8	6,4
-46,21868933	56,45468667	-45,595	516	41,59226667	35,65	20,85	20,8	47,3	5,6
-32,25445304	37,90019062	-32,669	517	29,4701685	31,61	20,31	19,9	35,8	5,3
-34,85075714	31,54198771	-30,389	518	42,57857143	37,31	25,81	22,3	38,2	5,7
-42,86287625	36,31789783	-36,011	519	29,95090233	30,98	15,33	26	51,1	5,9
-58,14497146	44,69947795	-42,683	520	29,50300541	29,67	13,17	31,4	75	6,6
-28,70804743	76,19336305	-50,299	521	44,98125714	34,96	26,21	21,1	37,9	5,4
-29,96957619	83,24034333	-55,524	522	32,8532381	30,38	18,68	18	45,5	5,2
-51,18539067	56,80349467	-46,769	523	54,93093333	36,23	28,98	51,2	74,5	8,3
-43,79230016	19,18281558	-24,415	524	49,22621687	36,98	15,88	26,4	62,5	6,1
-64,271412	52,23652133	-48,052	525	43,3784	32,06	0	0	0	0
-50,13028007	45,7442706	-42,917	526	41,33612811	36,81	20,11	21,4	70,1	5,4
-45,99883432	51,07242743	-43,182	527	33,99418919	7,48	0	0	0	0
-38,25214	45,15325	-38,867	528	33,28266667	30,95	16,75	16,6	49,9	4,8
-29,001412	87,892008	-57,093	529	36,9732	32,46	25,16	32,3	78,4	6,7
-24,53690497	39,65303157	-30,16	530	26,78337297	26,94	12,84	17,9	37,1	5
-28,56954773	40,1044632	-32,356	531	25,71576	28,55	14,85	10,9	20	4
-25,21215064	45,25440052	-33,303	532	24,31989179	26,64	15,69	1,6	1,6	1,7
-51,51983649	66,06245366	-51,469	533	69,67901057	36,49	23,19	83,1	145,4	10,6
-64,747095	41,633555	-41,651	534	45,475	29,89	0	0	0	0
-50,43153156	32,90602742	-35,927	535	35,57301933	32,08	19,38	34,3	83,6	7
-70,83656933	38,04694933	-39,222	536	66,97333333	38,27	26,92	55,7	106,7	8,9
-45,95279935	19,65958551	-25,533	537	41,96936216	41,55	11,25	21,6	29,6	6,1
-36,77754178	19,00586822	-20,807	538	40,98260274	27,3	0	0	0	0
-36,97431304	38,85725913	-35,094	539	28,90521739	36,19	12,69	13,1	28,1	4,4
-52,15906782	38,50238222	-38,501	540	40,01418425	34,98	23,83	22,5	50,4	5,6
-25,4799278	77,17356441	-49,922	541	42,75261017	34,89	21,69	18,4	58,1	5,3
-8,609093084	75,07819673	-38,3	542	20,37293458	28,38	21,58	20,6	43	5,5
-26,32428857	59,06835467	-39,36	543	46,82792381	34,29	23,69	32,3	101	7,2
-120,5061	83,28294	-69,979	544	22,96	11,75	0	0	0	0
-118,8128	80,60513	-68,802	545	33,46	14,35	8,35	16,6	36,3	5,3
-108,5675	85,8628	-69,524	546	9,3	4,28	0	0	0	0
-103,0634	81,09737	-67,2	547	53,18	35,1	29,7	17,9	52,2	4,9
-103,6738	101,2746	-76,915	548	50,5	7,59	0	0	0	0
-95,38681	77,27995	-64,081	549	67,88	38,13	31,88	31,7	45	6,6
-97,92679	74,60215	-62,821	550	10,22	2,06	0	0	0	0
-95,93813	90,31217	-70,22	551	4,5	4,5	2,2	1,2	1,2	1,3
-84,14636	37,92971	-36,381	552	10	1,2	0	0	0	0
-82,96498	36,92554	-35,954	553	10	1,2	0	0	0	0
-82,80746	33,89332	-35,628	554	10	3,17	1,42	1,9	1,2	1,8
-87,72989	82,12124	-65,355	556	29,6	27,79	22,34	12,6	27,3	4,2
-79,246	30,50907	-33,666	557	10	33,91	13,51	32,6	64,8	6,8
-77,69051	94,73998	-69,449	558	76,66	36,94	26,59	43,1	125,3	7,6
-74,75674	104,7006	-73,054	559	46,86	3,44	0	0	0	0
-80,30925	118,481	-83,318	560	7,04	11,23	0	0	0	0
-77,59206	119,4655	-83,044	561	9,06	6,44	0	0	0	0
-76,80447	121,629	-84,521	562	4,9	4,09	0	0	0	0
-72,7287	126,0789	-85,546	563	17,78	11,24	0	0	0	0
-68,08431	40,82172	-41,452	564	60,2	35,24	13,59	35,2	57,7	7,1
-62,64994	57,39809	-50,476	565	36,74	32,4	19,85	30,4	68,8	6,4
-69,79732	85,42912	-62,467	566	35,98	28,97	23,12	26,4	48,1	6,4
-66,13502	87,31933	-61,432	567	30	23,85	10,4	16,2	35	4,8
-66,60758	98,5401	-68,492	568	30	27,16	18,16	34,4	91,9	6,9
-65,68216	119,9184	-80,511	569	66,68	36,15	11,05	37,5	64,9	7,4
-57,8296	0,1746	-12,16	570	10	5,5	0	0	0	0
-54,713	0,7044	-12,226	571	10	31,85	0	0	0	0
-57,2062	6,7719	-17,851	572	8,46	1,95	0	0	0	0
-58,2843	16,481	-23,871	573	8,8	4,31	0	0	0	0
-59,36414	29,308	-32,951	575	60,8	36,41	22,11	38	87,4	7,4
-61,23467	38,36289	-39,423	576	67,92	35,47	21,87	29,3	54,3	6,5
-60,05328	99,13079	-67,713	577	66,54	32,4	19,9	34,8	93,2	6,9
-57,6918	112,856	-72,945	580	8,64	11,13	0	0	0	0
-51,6202	114,2407	-73,136	581	11,28	7,73	0	0	0	0
-57,6796	127,0673	-83,687	582	12,66	15,24	0	0	0	0
-43,494	-2,3416	-7,141	584	10	16,01	0	0	0	0
-46,27285	50,93986	-42,52	585	26,7	30,27	27,67	20,7	50,6	5,4
-42,61056	79,34737	-55,627	586	50	9,72	0	0	0	0
-41,68514	84,44463	-58,465	587	17,02	3,19	0	0	0	0
-49,73825	86,92554	-60,971	588	38,22	32,18	25,33	16,9	42,8	4,9
-46,33192	96,76802	-65,594	590	28,92	25,35	0	0	0	0
-43,94946	102,4166	-68,886	591	75,9	32,02	0	0	0	0
-42,39397	114,1493	-71,839	592	20	1,05	0	0	0	0
-50,2108	142,7316	-91,846	593	7,54	13,77	0	0	0	0
-46,54851	144,0902	-92,266	594	12,44	8,22	0	0	0	0
-46,70603	144,2674	-92,404	595	22,88	15,37	0	0	0	0
-31,387	26,5007	-25,524	596	68,7	37,06	20,46	51	118,6	8,6
-32,66963	29,44582	-28,475	597	54,82	32,86	22,31	29,5	66,2	6,4
-39,20662	37,47685	-35,325	598	52,48	34,28	0	0	0	0
-37,06044	79,1111	-54,29	600	89,34	34,72	0	0	0	0
-32,64994	90,52876	-59,224	601	63,02	35,29	0	0	0	0
-39,36414	117,4572	-74,973	603	67,96	30,32	0	0	0	0
-33,3677	115,6314	-74,866	604	11,56	8,18	0	0	0	0
-35,52464	151,1958	-94,894	605	19,72	12,35	0	0	0	0
-26,57804	-0,1603819	-3,333	606	82,38	32,29	0	0	0	0
-26,77494	31,64869	-26,751	607	78,2	39,65	22,55	49,4	101,7	8,3
-27,56253	37,92971	-30,341	608	29,3	28,03	21,63	10,7	20,4	4
-22,71885	48,97327	-33,114	610	29,6	26,1	0	0	0	0
-29,49212	47,47685	-36,311	611	16,88	36,94	19,19	17,3	34,5	5
-25,41635	96,35453	-61,656	612	54,54	36,12	0	0	0	0
-25,4618	102,9989	-66,981	613	85,52	41,09	24,49	64,2	127,2	9,6
-22,26599	118,7173	-76,61	614	64,56	38,05	26,1	38	73,9	7,1
-17,50346	-21,36146	12,632	615	40,84	26,84	0	0	0	0
-19,31492	29,95776	-20,256	616	40	35,21	33,06	52,6	88,8	12,6
-11,9568	27,5647	-11,426	617	27,72	28,63	13,28	25,9	44,9	6,1
-16,12518	35,09439	-21,011	618	49,1	30,88	20,28	13,8	41,2	4,4
-15,98735	34,83842	-20,683	619	20	25,53	0	0	0	0
-11,77375	59,60334	-30,074	620	32,76	27,58	11,68	35,1	61,1	7,1
-11,2045	88,6517	-51,89	621	47,86	31,7	15,05	22,1	49,7	5,5
-18,36981	108,166	-69,191	622	64,4	38,09	21,59	49,7	98,5	8,7
-17,73974	113,5192	-72,696	623	57,34	37,58	19,13	30,5	75,9	6,7
-14,90442	111,9637	-69,981	624	72,58	34,33	21,43	50,6	92,2	8,7
-14,96348	154,9172	-94,631	626	26	15,83	0	0	0	0
-9,314916	29,81993	-11,888	627	27,6	19,83	12,53	21,6	39,4	5,5
-8,094153	40,31217	-18,596	628	79,48	33,29	19,14	51,5	123,1	9,1
-10,456921	37,20119	-17,612	629	57,32	30,24	0	0	0	0
-1,222434	45,13377	-20,011	630	30	28,23	18,03	21,4	54,8	5,4
-6,1945	92,8805	-53,365	631	61,96	34,73	0	0	0	0
-5,731384	106,3545	-62,673	632	13,36	12,19	4,14	1,2	0,9	1,4
-2,817303	132,3575	-78,009	633	26,74	22,34	13,24	14,1	35	4,5
-8,094153	140,4303	-84,639	634	20,94	23,63	0	0	0	0
4,977446	44,20835	-18,51	635	94,08	38,4	37,25	115,5	327,7	13
6,4954	47,9617	-21,752	636	98,34	36,62	24,02	80,5	159,7	10,3
-0,5947494	87,14212	-45,043	637	85,3	35,22	28,47	24,8	71,2	6,1
0,7441527	85,94105	-44,278	638	45,3	25,18	0	0	0	0
6,0552	83,9679	-39,497	639	36,24	29,67	18,17	16,7	33,9	5
4,5031	96,7608	-52,333	640	63,8	20,51	0	0	0	0
3,2412	92,5976	-48,579	641	10	28,74	0	0	0	0
11,45298	27,79189	-9,873	642	44,56	31,1	25,9	22,1	68,1	5,8
10,76384	30,70597	-11,548	643	28,66	24,77	0	0	0	0
9,759666	89,32768	-42,205	647	10	29,32	0	0	0	0
