"id";"x";"y";"BHD"
1;-71,1667265629669;-49,8191127787603;11,3958325373488
2;-79,3297570149254;14,8698829850746;32,0702686567164
3;-13,0026843902439;9,91424764227643;25,3793008130081
4;-113,500300954907;-16,0433473209549;41,9586843501326
5;-113,330526857143;-18,2902380952381;59,9804571428572
6;-109,7765305;0,472153166666667;42,9087
7;-108,636609111111;-9,76988911111112;41,8680444444445
8;-119,149723047619;-22,5908813333333;46,8700190476191
9;-122,744799096045;-20,1503470056497;62,4918418079096
10;-30,5222246666667;-17,135526;27,6174666666667
11;-123,713115686275;-11,2792766666667;55,8782352941177
12;-94,3847050526316;10,8678900350877;57,675003508772
13;-105,01041414876;6,54544069421488;20,8662743801653
14;-119,423332615385;-11,8590027692308;54,1519076923077
15;-109,144252952381;-2,76161238095238;65,4422857142857
16;-98,2530101538462;17,6318906153846;20,3969846153846
17;-117,739663404255;-30,0299713475177;34,3703687943263
18;-30,3548358688525;-17,1177771803279;60,2177049180329
19;-79,3696997585513;19,6635721529175;26,4965714285714
20;-125,682225412262;-22,8325927272727;53,8318139534884
21;-124,378586994728;-30,3010066432337;43,6828330404218
22;-122,704573142857;-29,518776;37,6321142857143
23;-118,222035333333;-32,220672;33,7617333333334
24;-120,158285904762;8,97992057142857;57,7657142857143
25;-89,6847727619049;26,3766308571429;36,5824761904762
26;-11,7760266028708;-10,8760776076555;52,5641913875598
27;-75,8708236499069;8,40201072625698;38,8706368715084
28;-117,011954095238;5,76855504761905;59,7600761904762
29;-27,6739466869301;-15,77434443769;49,7076352583587
30;-117,555729699571;-9,30151356223176;35,3342145922747
31;-87,0711758826428;-0,588555947325407;16,9085700616479
32;-121,085244745763;-28,8754745762712;51,1559322033898
33;-102,748967725857;17,0206895327103;13,2007601246106
34;-100,879764827586;16,0782806896552;18,1733793103448
35;-104,153218666667;24,33248;45,1005333333333
36;-10,8764568421053;12,9077339473684;24,6943157894737
37;-110,496183724399;24,9730955966571;44,6306417035704
38;-100,401010334928;23,7650797129187;20,4371866028708
39;-103,3079095;13,9677293333333;44,6688333333333
40;-119,889365402951;23,0395966855846;23,6620612939841
41;-109,192762666667;22,8465266666667;28,6762666666667
42;-107,764639045093;16,1631652519894;13,3236816976127
43;-109,049973239437;18,2343318309859;8,5096338028169
44;-106,037804988235;17,3005382117647;10,6914917647059
45;-124,951009534451;22,0508246182495;27,5899888268157
46;-107,91260603352;17,6841195903166;7,91820484171322
47;-103,6116525;16,7947125;14,8335
48;-123,017798862385;22,0505587155963;14,274480733945
49;-87,7861562105264;0,636088842105264;15,6489894736842
50;2,195804;-12,9998223076923;15,3598153846154
51;-129,013254453782;-36,4495180672269;3,60484033613446
52;-82,9920842631522;-50,1775905574934;10,5325150745533
53;-144,85004187156;-31,8483404770642;58,5523009174312
54;-129,359686095238;-31,8671407619048;60,327161904762
